berth_id,crane_id,operation_start,operation_end,containers_handled,crane_hours
18,7,2023-05-11 23:00:00,2023-05-12 08:00:00,1415,1.741934309371803
5,59,2023-05-12 00:00:00,2023-05-12 08:00:00,1504,5.510082736306461
15,57,2023-05-12 01:00:00,2023-05-12 04:00:00,2249,4.375057238924931
24,26,2023-05-12 02:00:00,2023-05-12 04:00:00,1205,7.56971475239145
18,18,2023-05-12 03:00:00,2023-05-12 07:00:00,666,3.8661135740448698
1,44,2023-05-12 04:00:00,2023-05-12 13:00:00,2769,4.364826990727757
5,21,2023-05-12 05:00:00,2023-05-12 12:00:00,2814,5.3120072037089106
16,3,2023-05-12 06:00:00,2023-05-12 14:00:00,323,1.7827586639272677
14,51,2023-05-12 07:00:00,2023-05-12 15:00:00,777,4.7537188332832745
4,51,2023-05-12 08:00:00,2023-05-12 11:00:00,2671,9.497955458568878
4,17,2023-05-12 09:00:00,2023-05-12 14:00:00,1527,2.6297748890435697
1,55,2023-05-12 10:00:00,2023-05-12 12:00:00,1863,6.763265107121331
11,3,2023-05-12 11:00:00,2023-05-12 16:00:00,1931,1.1203631030848142
6,31,2023-05-12 12:00:00,2023-05-12 21:00:00,350,4.421608818743912
8,48,2023-05-12 13:00:00,2023-05-12 15:00:00,2653,7.828022489827773
9,30,2023-05-12 14:00:00,2023-05-12 16:00:00,730,4.357203197372225
5,8,2023-05-12 15:00:00,2023-05-12 21:00:00,1016,8.103567513224487
21,8,2023-05-12 16:00:00,2023-05-12 23:00:00,2220,6.438874203413693
11,24,2023-05-12 17:00:00,2023-05-12 22:00:00,65,4.196957347003384
23,54,2023-05-12 18:00:00,2023-05-12 22:00:00,1708,3.0439867855506355
7,56,2023-05-12 19:00:00,2023-05-12 23:00:00,306,2.6912357259042783
14,29,2023-05-12 20:00:00,2023-05-13 04:00:00,2494,1.136530813019526
22,20,2023-05-12 21:00:00,2023-05-13 02:00:00,591,8.45522016514229
5,34,2023-05-12 22:00:00,2023-05-13 01:00:00,1755,7.037681263103741
2,47,2023-05-12 23:00:00,2023-05-13 07:00:00,1078,9.895514877723413
13,4,2023-05-13 00:00:00,2023-05-13 03:00:00,290,4.959720450626308
4,8,2023-05-13 01:00:00,2023-05-13 08:00:00,1446,9.914616067775537
10,45,2023-05-13 02:00:00,2023-05-13 06:00:00,2577,3.6119966177475162
8,36,2023-05-13 03:00:00,2023-05-13 11:00:00,1731,7.1412015212047875
1,14,2023-05-13 04:00:00,2023-05-13 10:00:00,1408,2.8988040034950697
2,20,2023-05-13 05:00:00,2023-05-13 12:00:00,2817,2.3358340084959885
16,37,2023-05-13 06:00:00,2023-05-13 11:00:00,2526,4.068518495961176
15,17,2023-05-13 07:00:00,2023-05-13 09:00:00,2526,8.592885479811347
13,8,2023-05-13 08:00:00,2023-05-13 13:00:00,1346,7.9981381155194216
4,36,2023-05-13 09:00:00,2023-05-13 16:00:00,2506,8.593592868216216
6,37,2023-05-13 10:00:00,2023-05-13 16:00:00,2259,8.672620669598292
14,25,2023-05-13 11:00:00,2023-05-13 19:00:00,1990,2.4787191952252523
24,27,2023-05-13 12:00:00,2023-05-13 14:00:00,414,5.742493168005729
12,21,2023-05-13 13:00:00,2023-05-13 22:00:00,2135,6.803791744239611
4,38,2023-05-13 14:00:00,2023-05-13 22:00:00,1818,8.220794009398123
4,3,2023-05-13 15:00:00,2023-05-14 00:00:00,941,4.30492110159844
9,8,2023-05-13 16:00:00,2023-05-13 23:00:00,1282,6.357923388761727
14,7,2023-05-13 17:00:00,2023-05-14 01:00:00,2301,6.393111685713421
6,37,2023-05-13 18:00:00,2023-05-13 22:00:00,1167,7.942304962925875
6,32,2023-05-13 19:00:00,2023-05-13 21:00:00,1099,8.675894529163376
22,27,2023-05-13 20:00:00,2023-05-14 02:00:00,2786,9.826077655765777
15,42,2023-05-13 21:00:00,2023-05-14 04:00:00,2971,3.9351184427629837
1,41,2023-05-13 22:00:00,2023-05-14 00:00:00,2764,8.199749284857521
7,34,2023-05-13 23:00:00,2023-05-14 05:00:00,305,8.73512737469251
18,31,2023-05-14 00:00:00,2023-05-14 06:00:00,2294,9.478457856935574
6,7,2023-05-14 01:00:00,2023-05-14 08:00:00,1650,1.5606513577185974
23,54,2023-05-14 02:00:00,2023-05-14 07:00:00,1197,5.164848047154436
16,26,2023-05-14 03:00:00,2023-05-14 08:00:00,967,6.5592487356805345
1,17,2023-05-14 04:00:00,2023-05-14 09:00:00,1023,5.74271990459156
10,25,2023-05-14 05:00:00,2023-05-14 14:00:00,1955,5.801199809461458
6,54,2023-05-14 06:00:00,2023-05-14 10:00:00,662,1.5246327010774383
15,57,2023-05-14 07:00:00,2023-05-14 11:00:00,1318,6.630180338697061
9,40,2023-05-14 08:00:00,2023-05-14 16:00:00,1141,2.185873463675815
12,31,2023-05-14 09:00:00,2023-05-14 16:00:00,1424,6.0881118347331755
6,24,2023-05-14 10:00:00,2023-05-14 15:00:00,273,2.817412432101671
13,28,2023-05-14 11:00:00,2023-05-14 20:00:00,2750,6.275543467711458
18,31,2023-05-14 12:00:00,2023-05-14 21:00:00,1679,8.066466404586667
23,35,2023-05-14 13:00:00,2023-05-14 16:00:00,2641,2.1183488570564797
20,34,2023-05-14 14:00:00,2023-05-14 21:00:00,860,2.337060101551019
18,44,2023-05-14 15:00:00,2023-05-14 18:00:00,1244,1.2095539270529119
16,38,2023-05-14 16:00:00,2023-05-15 01:00:00,797,8.844975130721265
24,3,2023-05-14 17:00:00,2023-05-14 19:00:00,2166,7.823348584842899
1,38,2023-05-14 18:00:00,2023-05-15 00:00:00,1203,4.890483772205031
22,6,2023-05-14 19:00:00,2023-05-15 01:00:00,107,7.758466775777078
1,2,2023-05-14 20:00:00,2023-05-15 00:00:00,554,8.479958247166685
18,29,2023-05-14 21:00:00,2023-05-15 02:00:00,2422,2.410398244529654
22,49,2023-05-14 22:00:00,2023-05-15 03:00:00,1483,8.827545550462876
10,56,2023-05-14 23:00:00,2023-05-15 04:00:00,2889,6.461058871919122
17,36,2023-05-15 00:00:00,2023-05-15 09:00:00,1697,4.7375393193038216
3,14,2023-05-15 01:00:00,2023-05-15 04:00:00,2777,5.89492724418258
10,59,2023-05-15 02:00:00,2023-05-15 05:00:00,1710,5.640121417469647
17,12,2023-05-15 03:00:00,2023-05-15 07:00:00,2910,3.7990479865819173
5,56,2023-05-15 04:00:00,2023-05-15 13:00:00,1415,8.133623083471223
24,4,2023-05-15 05:00:00,2023-05-15 13:00:00,107,2.943547936740995
19,29,2023-05-15 06:00:00,2023-05-15 11:00:00,2399,3.5469157913122724
10,57,2023-05-15 07:00:00,2023-05-15 16:00:00,81,1.6019870737198827
8,5,2023-05-15 08:00:00,2023-05-15 11:00:00,1951,5.313342644999273
5,34,2023-05-15 09:00:00,2023-05-15 17:00:00,189,5.307768389749926
18,59,2023-05-15 10:00:00,2023-05-15 13:00:00,712,2.881303170806623
22,7,2023-05-15 11:00:00,2023-05-15 15:00:00,1241,2.0039051870064055
15,42,2023-05-15 12:00:00,2023-05-15 15:00:00,1725,9.295407684957352
24,11,2023-05-15 13:00:00,2023-05-15 18:00:00,2220,4.559452647747315
14,19,2023-05-15 14:00:00,2023-05-15 20:00:00,1320,2.2556841289265663
5,11,2023-05-15 15:00:00,2023-05-15 17:00:00,1184,3.026127183039807
10,53,2023-05-15 16:00:00,2023-05-15 23:00:00,1135,6.244082773012419
14,41,2023-05-15 17:00:00,2023-05-15 20:00:00,2681,9.562838750139157
21,41,2023-05-15 18:00:00,2023-05-16 01:00:00,297,9.089377981487443
8,15,2023-05-15 19:00:00,2023-05-16 02:00:00,2084,6.60638806687008
15,1,2023-05-15 20:00:00,2023-05-16 01:00:00,2943,3.2729146991910287
3,37,2023-05-15 21:00:00,2023-05-16 06:00:00,85,2.113101386307243
10,51,2023-05-15 22:00:00,2023-05-16 01:00:00,1646,5.638700568179182
2,56,2023-05-15 23:00:00,2023-05-16 06:00:00,2778,7.02396535395575
21,26,2023-05-16 00:00:00,2023-05-16 02:00:00,959,3.0141748469583733
9,50,2023-05-16 01:00:00,2023-05-16 10:00:00,1486,7.196290192060031
7,50,2023-05-16 02:00:00,2023-05-16 07:00:00,1090,5.119874590406267
7,55,2023-05-16 03:00:00,2023-05-16 09:00:00,1366,8.32778666336204
21,54,2023-05-16 04:00:00,2023-05-16 06:00:00,1310,9.804709905791363
6,11,2023-05-16 05:00:00,2023-05-16 13:00:00,2894,8.140524350960371
11,8,2023-05-16 06:00:00,2023-05-16 14:00:00,2430,2.0991909980659518
2,54,2023-05-16 07:00:00,2023-05-16 10:00:00,558,9.488986931034658
14,10,2023-05-16 08:00:00,2023-05-16 15:00:00,269,2.065587535139328
21,8,2023-05-16 09:00:00,2023-05-16 14:00:00,714,4.81090679830414
23,22,2023-05-16 10:00:00,2023-05-16 14:00:00,1905,2.035992174164226
12,45,2023-05-16 11:00:00,2023-05-16 16:00:00,2877,2.656345863765057
1,57,2023-05-16 12:00:00,2023-05-16 21:00:00,1795,6.331897734853791
1,39,2023-05-16 13:00:00,2023-05-16 21:00:00,1377,2.8545444831813724
22,6,2023-05-16 14:00:00,2023-05-16 22:00:00,1162,2.189987435607957
10,51,2023-05-16 15:00:00,2023-05-17 00:00:00,799,4.60141709368952
5,51,2023-05-16 16:00:00,2023-05-16 23:00:00,580,9.590778633466687
10,23,2023-05-16 17:00:00,2023-05-17 01:00:00,872,9.966238258387843
11,8,2023-05-16 18:00:00,2023-05-16 22:00:00,555,5.104315467061634
18,33,2023-05-16 19:00:00,2023-05-16 23:00:00,1783,4.9747780220057685
12,52,2023-05-16 20:00:00,2023-05-17 04:00:00,2184,5.60190728480227
3,57,2023-05-16 21:00:00,2023-05-17 05:00:00,990,4.956079850140861
4,21,2023-05-16 22:00:00,2023-05-17 01:00:00,856,4.976284932285022
9,56,2023-05-16 23:00:00,2023-05-17 02:00:00,623,2.923103358157298
4,36,2023-05-17 00:00:00,2023-05-17 03:00:00,1389,8.563577518922912
3,48,2023-05-17 01:00:00,2023-05-17 04:00:00,2075,8.429735954243913
14,17,2023-05-17 02:00:00,2023-05-17 05:00:00,178,2.4353201240241296
24,5,2023-05-17 03:00:00,2023-05-17 09:00:00,224,6.009148225276808
22,53,2023-05-17 04:00:00,2023-05-17 06:00:00,1123,7.930318272624499
5,34,2023-05-17 05:00:00,2023-05-17 10:00:00,993,7.908419713809894
17,31,2023-05-17 06:00:00,2023-05-17 15:00:00,2899,1.6753872339632676
17,35,2023-05-17 07:00:00,2023-05-17 16:00:00,583,3.7494433754220893
4,19,2023-05-17 08:00:00,2023-05-17 10:00:00,578,6.648170233923825
20,1,2023-05-17 09:00:00,2023-05-17 14:00:00,109,6.7735453594324255
18,13,2023-05-17 10:00:00,2023-05-17 18:00:00,2424,7.923833035421438
10,24,2023-05-17 11:00:00,2023-05-17 14:00:00,1921,8.91820422303547
17,44,2023-05-17 12:00:00,2023-05-17 16:00:00,2655,6.949656274676178
6,18,2023-05-17 13:00:00,2023-05-17 22:00:00,563,6.5951150553816
18,49,2023-05-17 14:00:00,2023-05-17 23:00:00,2696,1.8973166554798895
12,30,2023-05-17 15:00:00,2023-05-17 22:00:00,2091,9.711427088806387
19,30,2023-05-17 16:00:00,2023-05-17 19:00:00,2889,5.566861550344385
2,57,2023-05-17 17:00:00,2023-05-17 20:00:00,1037,3.3672159335614644
1,47,2023-05-17 18:00:00,2023-05-17 21:00:00,1355,8.11140468053842
8,8,2023-05-17 19:00:00,2023-05-17 22:00:00,2119,9.952598043419354
2,10,2023-05-17 20:00:00,2023-05-17 22:00:00,2962,7.2673202453299215
11,32,2023-05-17 21:00:00,2023-05-18 04:00:00,323,7.775071988577497
3,35,2023-05-17 22:00:00,2023-05-18 02:00:00,2272,6.355456173365219
3,3,2023-05-17 23:00:00,2023-05-18 02:00:00,2819,4.617844270245305
11,50,2023-05-18 00:00:00,2023-05-18 09:00:00,2750,4.054992949222102
22,33,2023-05-18 01:00:00,2023-05-18 09:00:00,2809,1.1264817910435967
18,37,2023-05-18 02:00:00,2023-05-18 06:00:00,1076,5.345866947368139
4,23,2023-05-18 03:00:00,2023-05-18 11:00:00,1524,7.242700043662618
11,23,2023-05-18 04:00:00,2023-05-18 07:00:00,2854,6.609509635714258
1,34,2023-05-18 05:00:00,2023-05-18 10:00:00,613,7.882177704122643
14,33,2023-05-18 06:00:00,2023-05-18 13:00:00,1003,5.800529961186241
6,14,2023-05-18 07:00:00,2023-05-18 14:00:00,380,4.887109303848389
5,33,2023-05-18 08:00:00,2023-05-18 12:00:00,1326,5.738854085838544
4,53,2023-05-18 09:00:00,2023-05-18 11:00:00,2518,4.41236747664067
13,5,2023-05-18 10:00:00,2023-05-18 14:00:00,189,4.560878058545377
10,24,2023-05-18 11:00:00,2023-05-18 13:00:00,116,4.594534852275773
15,52,2023-05-18 12:00:00,2023-05-18 17:00:00,782,9.55131443536709
11,25,2023-05-18 13:00:00,2023-05-18 17:00:00,1080,7.28839758015062
2,2,2023-05-18 14:00:00,2023-05-18 17:00:00,2993,1.5697734970071826
9,58,2023-05-18 15:00:00,2023-05-18 22:00:00,1839,8.06860721352309
19,20,2023-05-18 16:00:00,2023-05-18 18:00:00,1419,5.716399328534357
4,27,2023-05-18 17:00:00,2023-05-18 20:00:00,1963,4.612406135191689
18,35,2023-05-18 18:00:00,2023-05-18 23:00:00,227,9.590254814168198
17,39,2023-05-18 19:00:00,2023-05-19 01:00:00,2360,4.633768541357778
2,39,2023-05-18 20:00:00,2023-05-19 01:00:00,51,3.310780019514315
8,25,2023-05-18 21:00:00,2023-05-19 03:00:00,1085,5.192549862178899
23,7,2023-05-18 22:00:00,2023-05-19 05:00:00,448,2.647226840664132
14,8,2023-05-18 23:00:00,2023-05-19 04:00:00,246,3.5592045406475643
14,20,2023-05-19 00:00:00,2023-05-19 02:00:00,2244,9.394586593607677
24,6,2023-05-19 01:00:00,2023-05-19 06:00:00,189,3.405993078006942
24,6,2023-05-19 02:00:00,2023-05-19 05:00:00,373,5.614438912280407
12,32,2023-05-19 03:00:00,2023-05-19 08:00:00,1937,6.094684533328985
13,14,2023-05-19 04:00:00,2023-05-19 08:00:00,1006,3.0875488975799636
10,18,2023-05-19 05:00:00,2023-05-19 08:00:00,1687,8.980648075710778
5,18,2023-05-19 06:00:00,2023-05-19 10:00:00,2469,1.5380683205568153
24,39,2023-05-19 07:00:00,2023-05-19 14:00:00,1590,1.2280005084946912
6,25,2023-05-19 08:00:00,2023-05-19 17:00:00,73,8.046060380792117
1,25,2023-05-19 09:00:00,2023-05-19 12:00:00,2559,1.8282966191451546
1,26,2023-05-19 10:00:00,2023-05-19 14:00:00,1400,2.262410174584143
11,26,2023-05-19 11:00:00,2023-05-19 14:00:00,2307,3.4106701114100337
9,18,2023-05-19 12:00:00,2023-05-19 19:00:00,2196,5.538952021310618
17,6,2023-05-19 13:00:00,2023-05-19 15:00:00,2641,9.089285588189457
17,14,2023-05-19 14:00:00,2023-05-19 23:00:00,2000,2.531312191799541
10,10,2023-05-19 15:00:00,2023-05-19 22:00:00,1482,7.11105858946189
24,31,2023-05-19 16:00:00,2023-05-19 23:00:00,2080,9.862276377981177
24,38,2023-05-19 17:00:00,2023-05-20 00:00:00,822,5.447869896346057
5,26,2023-05-19 18:00:00,2023-05-20 01:00:00,2317,2.9603318771210674
1,7,2023-05-19 19:00:00,2023-05-20 02:00:00,2114,7.611876788091237
19,32,2023-05-19 20:00:00,2023-05-20 03:00:00,2385,2.1265196896236334
19,55,2023-05-19 21:00:00,2023-05-20 03:00:00,1227,3.6285913707975777
4,42,2023-05-19 22:00:00,2023-05-20 07:00:00,273,3.3873023003846052
3,19,2023-05-19 23:00:00,2023-05-20 07:00:00,2441,8.500560377336996
9,15,2023-05-20 00:00:00,2023-05-20 03:00:00,2127,6.1904860067364815
24,13,2023-05-20 01:00:00,2023-05-20 05:00:00,1636,7.350862493225062
16,11,2023-05-20 02:00:00,2023-05-20 11:00:00,847,8.381187686154782
14,19,2023-05-20 03:00:00,2023-05-20 07:00:00,604,3.016984797423291
10,2,2023-05-20 04:00:00,2023-05-20 08:00:00,1648,5.444443339873674
13,50,2023-05-20 05:00:00,2023-05-20 10:00:00,1917,6.922921250751564
1,15,2023-05-20 06:00:00,2023-05-20 13:00:00,2637,8.335762040889659
14,4,2023-05-20 07:00:00,2023-05-20 10:00:00,1327,4.297890101078497
5,35,2023-05-20 08:00:00,2023-05-20 10:00:00,137,8.700503007801679
2,10,2023-05-20 09:00:00,2023-05-20 16:00:00,636,6.10236848196671
10,53,2023-05-20 10:00:00,2023-05-20 17:00:00,647,1.284507339856523
6,21,2023-05-20 11:00:00,2023-05-20 17:00:00,2916,4.787328721182652
11,1,2023-05-20 12:00:00,2023-05-20 16:00:00,1667,9.303090519436655
22,1,2023-05-20 13:00:00,2023-05-20 22:00:00,686,9.31170638931417
21,45,2023-05-20 14:00:00,2023-05-20 23:00:00,455,7.000615701165554
7,6,2023-05-20 15:00:00,2023-05-20 23:00:00,293,6.509461488333051
2,47,2023-05-20 16:00:00,2023-05-20 20:00:00,2755,7.668357305046001
12,53,2023-05-20 17:00:00,2023-05-21 00:00:00,2705,3.834043109802332
22,57,2023-05-20 18:00:00,2023-05-21 03:00:00,1084,2.296429510555638
19,46,2023-05-20 19:00:00,2023-05-20 23:00:00,2671,3.5440756696136235
4,23,2023-05-20 20:00:00,2023-05-21 00:00:00,2663,7.610245109796546
18,27,2023-05-20 21:00:00,2023-05-21 00:00:00,1328,5.167970641889417
5,31,2023-05-20 22:00:00,2023-05-21 04:00:00,1195,8.46165524707531
12,51,2023-05-20 23:00:00,2023-05-21 08:00:00,2432,8.288507271717226
2,21,2023-05-21 00:00:00,2023-05-21 07:00:00,716,1.5720628815950142
7,42,2023-05-21 01:00:00,2023-05-21 09:00:00,1377,2.2307400045037724
14,31,2023-05-21 02:00:00,2023-05-21 10:00:00,924,1.8740268700364053
22,18,2023-05-21 03:00:00,2023-05-21 08:00:00,527,6.171782046721818
14,10,2023-05-21 04:00:00,2023-05-21 12:00:00,429,9.231841193269124
20,7,2023-05-21 05:00:00,2023-05-21 09:00:00,2991,2.4454345447947325
7,58,2023-05-21 06:00:00,2023-05-21 14:00:00,903,2.5381502529762248
21,53,2023-05-21 07:00:00,2023-05-21 11:00:00,1613,4.0115516160604745
23,48,2023-05-21 08:00:00,2023-05-21 11:00:00,1762,7.509863470315054
12,8,2023-05-21 09:00:00,2023-05-21 16:00:00,323,6.852897860609506
24,48,2023-05-21 10:00:00,2023-05-21 13:00:00,1774,7.33133123145838
15,38,2023-05-21 11:00:00,2023-05-21 14:00:00,2721,5.451379407024828
15,52,2023-05-21 12:00:00,2023-05-21 18:00:00,359,8.091047639578264
8,5,2023-05-21 13:00:00,2023-05-21 20:00:00,617,2.619723718378308
10,57,2023-05-21 14:00:00,2023-05-21 18:00:00,2066,8.082962861537084
7,2,2023-05-21 15:00:00,2023-05-21 19:00:00,2156,5.371925436026467
14,41,2023-05-21 16:00:00,2023-05-21 23:00:00,1286,7.870641646516564
19,47,2023-05-21 17:00:00,2023-05-22 02:00:00,989,6.869818418532532
5,9,2023-05-21 18:00:00,2023-05-22 00:00:00,2848,8.956007524821477
23,34,2023-05-21 19:00:00,2023-05-22 04:00:00,642,9.869209069741025
17,26,2023-05-21 20:00:00,2023-05-22 03:00:00,1361,9.426769021310802
21,21,2023-05-21 21:00:00,2023-05-22 02:00:00,1698,5.120589364503771
10,31,2023-05-21 22:00:00,2023-05-22 04:00:00,2729,7.441898567710685
14,8,2023-05-21 23:00:00,2023-05-22 07:00:00,516,5.383846309817938
4,35,2023-05-22 00:00:00,2023-05-22 06:00:00,2033,7.748533807598078
15,46,2023-05-22 01:00:00,2023-05-22 05:00:00,1246,4.432635327359373
16,48,2023-05-22 02:00:00,2023-05-22 11:00:00,141,5.730598028384992
21,37,2023-05-22 03:00:00,2023-05-22 08:00:00,1965,6.365535406479704
16,5,2023-05-22 04:00:00,2023-05-22 06:00:00,2772,1.0842262218583079
8,25,2023-05-22 05:00:00,2023-05-22 13:00:00,2431,3.8890567442923474
11,6,2023-05-22 06:00:00,2023-05-22 14:00:00,353,7.92559969678017
3,3,2023-05-22 07:00:00,2023-05-22 14:00:00,791,4.820929724428084
15,46,2023-05-22 08:00:00,2023-05-22 15:00:00,2213,4.219993741122917
16,44,2023-05-22 09:00:00,2023-05-22 11:00:00,390,7.322744654693704
2,43,2023-05-22 10:00:00,2023-05-22 15:00:00,961,3.973824665452538
7,3,2023-05-22 11:00:00,2023-05-22 20:00:00,2885,6.171376330124173
12,50,2023-05-22 12:00:00,2023-05-22 16:00:00,1132,5.866167804052563
2,8,2023-05-22 13:00:00,2023-05-22 22:00:00,67,9.053579186577952
15,48,2023-05-22 14:00:00,2023-05-22 16:00:00,500,3.727601502948342
23,19,2023-05-22 15:00:00,2023-05-22 23:00:00,854,3.814870335643056
24,12,2023-05-22 16:00:00,2023-05-22 20:00:00,773,3.7355309648907697
21,21,2023-05-22 17:00:00,2023-05-23 00:00:00,2227,2.9758402492622023
9,18,2023-05-22 18:00:00,2023-05-23 02:00:00,1386,5.583906289408746
2,17,2023-05-22 19:00:00,2023-05-22 21:00:00,1165,3.2692522596187303
1,6,2023-05-22 20:00:00,2023-05-23 04:00:00,915,9.57221935808828
9,57,2023-05-22 21:00:00,2023-05-23 01:00:00,1273,1.858699301212596
18,24,2023-05-22 22:00:00,2023-05-23 00:00:00,758,4.165493281816518
18,33,2023-05-22 23:00:00,2023-05-23 04:00:00,2669,9.294775852676583
20,5,2023-05-23 00:00:00,2023-05-23 05:00:00,454,8.563338975427172
21,4,2023-05-23 01:00:00,2023-05-23 10:00:00,545,1.310667460609605
16,34,2023-05-23 02:00:00,2023-05-23 05:00:00,509,6.251556392476305
23,24,2023-05-23 03:00:00,2023-05-23 07:00:00,2299,4.78914676820072
10,52,2023-05-23 04:00:00,2023-05-23 06:00:00,2915,4.1381939385193025
7,43,2023-05-23 05:00:00,2023-05-23 14:00:00,1639,5.230714549645791
9,40,2023-05-23 06:00:00,2023-05-23 15:00:00,255,4.664416662216503
1,42,2023-05-23 07:00:00,2023-05-23 11:00:00,2068,7.370989649764871
10,13,2023-05-23 08:00:00,2023-05-23 16:00:00,1731,2.024511825335252
20,30,2023-05-23 09:00:00,2023-05-23 15:00:00,171,9.443682307014715
21,9,2023-05-23 10:00:00,2023-05-23 15:00:00,1302,3.3480824326166374
4,40,2023-05-23 11:00:00,2023-05-23 18:00:00,100,6.34318028000681
2,9,2023-05-23 12:00:00,2023-05-23 15:00:00,203,4.744180448538178
14,25,2023-05-23 13:00:00,2023-05-23 16:00:00,2047,1.4877137800316833
1,55,2023-05-23 14:00:00,2023-05-23 23:00:00,2880,6.017351742070493
9,40,2023-05-23 15:00:00,2023-05-24 00:00:00,522,7.257968008639619
13,41,2023-05-23 16:00:00,2023-05-23 21:00:00,807,4.463728099516552
4,45,2023-05-23 17:00:00,2023-05-23 22:00:00,2006,6.224517742518835
20,40,2023-05-23 18:00:00,2023-05-23 23:00:00,2215,3.9028227936126814
5,41,2023-05-23 19:00:00,2023-05-23 22:00:00,469,2.304958869695768
16,37,2023-05-23 20:00:00,2023-05-24 04:00:00,602,1.084412469871135
23,5,2023-05-23 21:00:00,2023-05-24 02:00:00,1133,8.432727643328437
23,49,2023-05-23 22:00:00,2023-05-24 04:00:00,1674,6.142853699171828
3,12,2023-05-23 23:00:00,2023-05-24 04:00:00,1131,5.784920703572464
22,50,2023-05-24 00:00:00,2023-05-24 03:00:00,2634,7.121610488762032
8,19,2023-05-24 01:00:00,2023-05-24 03:00:00,1729,2.9486158409699397
3,36,2023-05-24 02:00:00,2023-05-24 10:00:00,2557,2.427773918045747
20,1,2023-05-24 03:00:00,2023-05-24 12:00:00,451,5.918325344728658
14,49,2023-05-24 04:00:00,2023-05-24 11:00:00,2980,9.50189230892252
9,28,2023-05-24 05:00:00,2023-05-24 10:00:00,2635,7.165437499090927
12,12,2023-05-24 06:00:00,2023-05-24 15:00:00,332,8.858017426873198
1,7,2023-05-24 07:00:00,2023-05-24 11:00:00,1210,9.290023489029517
24,42,2023-05-24 08:00:00,2023-05-24 14:00:00,638,9.586718879266321
15,4,2023-05-24 09:00:00,2023-05-24 15:00:00,632,4.267534124913098
22,26,2023-05-24 10:00:00,2023-05-24 12:00:00,561,5.945536776601597
13,1,2023-05-24 11:00:00,2023-05-24 17:00:00,220,9.832045000612762
21,10,2023-05-24 12:00:00,2023-05-24 18:00:00,315,3.5698168794874476
12,57,2023-05-24 13:00:00,2023-05-24 17:00:00,832,8.7306868115943
16,58,2023-05-24 14:00:00,2023-05-24 18:00:00,1364,9.103113905142447
11,19,2023-05-24 15:00:00,2023-05-24 17:00:00,1635,8.379578364690971
3,2,2023-05-24 16:00:00,2023-05-24 18:00:00,2603,3.7484019868776643
22,1,2023-05-24 17:00:00,2023-05-25 02:00:00,177,5.952901652246261
18,17,2023-05-24 18:00:00,2023-05-24 20:00:00,382,9.540448137844555
4,59,2023-05-24 19:00:00,2023-05-24 21:00:00,1132,5.098312301945485
14,15,2023-05-24 20:00:00,2023-05-25 03:00:00,1316,9.788526501363123
12,40,2023-05-24 21:00:00,2023-05-25 00:00:00,2835,8.643184009631366
2,52,2023-05-24 22:00:00,2023-05-25 07:00:00,708,5.744491412326676
16,30,2023-05-24 23:00:00,2023-05-25 02:00:00,2581,1.530786842114397
3,11,2023-05-25 00:00:00,2023-05-25 07:00:00,2153,7.833870624157565
21,27,2023-05-25 01:00:00,2023-05-25 07:00:00,196,9.098560092943728
12,10,2023-05-25 02:00:00,2023-05-25 11:00:00,2818,1.2451804371666564
19,46,2023-05-25 03:00:00,2023-05-25 10:00:00,1166,7.96663618853926
19,3,2023-05-25 04:00:00,2023-05-25 07:00:00,2400,5.520655994255136
18,21,2023-05-25 05:00:00,2023-05-25 11:00:00,2503,5.9201020386149015
9,7,2023-05-25 06:00:00,2023-05-25 08:00:00,2863,3.534228412014653
24,36,2023-05-25 07:00:00,2023-05-25 10:00:00,2454,2.502539424899802
18,55,2023-05-25 08:00:00,2023-05-25 10:00:00,295,8.855415679873573
20,7,2023-05-25 09:00:00,2023-05-25 17:00:00,666,2.494801864734023
1,15,2023-05-25 10:00:00,2023-05-25 12:00:00,2906,1.404689340856008
17,46,2023-05-25 11:00:00,2023-05-25 14:00:00,1734,8.246044083152361
13,55,2023-05-25 12:00:00,2023-05-25 19:00:00,438,3.3266356439563
14,53,2023-05-25 13:00:00,2023-05-25 17:00:00,1650,9.47901884027111
13,52,2023-05-25 14:00:00,2023-05-25 18:00:00,2911,4.878916028755103
12,22,2023-05-25 15:00:00,2023-05-26 00:00:00,2173,9.80451168811926
20,11,2023-05-25 16:00:00,2023-05-25 18:00:00,704,5.749212063381243
1,49,2023-05-25 17:00:00,2023-05-25 21:00:00,1451,8.991884652082621
5,58,2023-05-25 18:00:00,2023-05-26 01:00:00,1441,7.556901214298276
15,31,2023-05-25 19:00:00,2023-05-26 04:00:00,1206,1.3637471641740837
19,31,2023-05-25 20:00:00,2023-05-26 01:00:00,1705,2.469740131016306
4,31,2023-05-25 21:00:00,2023-05-26 06:00:00,767,6.6196057996897455
14,19,2023-05-25 22:00:00,2023-05-26 07:00:00,2130,9.463914559643124
8,28,2023-05-25 23:00:00,2023-05-26 06:00:00,2137,7.335219994348241
16,36,2023-05-26 00:00:00,2023-05-26 02:00:00,1687,4.105681386211628
4,57,2023-05-26 01:00:00,2023-05-26 07:00:00,143,6.662361902948713
21,13,2023-05-26 02:00:00,2023-05-26 05:00:00,817,2.7308018303739674
21,9,2023-05-26 03:00:00,2023-05-26 10:00:00,554,2.4853010339834283
