vessel_id,idle_hours,fuel_cost_per_hour_usd,co2_emission_kg_per_hour,total_delay_cost_usd,vessel_id_was_missing,idle_hours_was_missing,fuel_cost_per_hour_usd_was_missing,co2_emission_kg_per_hour_was_missing,total_delay_cost_usd_was_missing,vessel_id_was_missing_was_missing,idle_hours_was_missing_was_missing,fuel_cost_per_hour_usd_was_missing_was_missing,co2_emission_kg_per_hour_was_missing_was_missing,total_delay_cost_usd_was_missing_was_missing
VSL129126,45.78285530503142,3180.9579686488355,354.45994267075736,119006.28583699476,0,0,0,0,0,0,0,0,0,0
VSL129127,44.33798072965659,4550.856681002148,1164.833996986452,160903.24729691495,0,0,0,0,0,0,0,0,0,0
VSL129128,10.81237299130284,4254.127734834357,443.9078605217615,147273.3665327516,0,0,0,0,0,0,0,0,0,0
VSL129129,15.559891472290303,4310.906333947142,938.202822837078,20648.103416115795,0,0,0,0,0,0,0,0,0,0
VSL129130,27.413298982170296,2423.1156546368165,863.4486016412293,21684.396086082677,0,0,0,0,0,0,0,0,0,0
VSL129131,8.332675298205684,4744.086319098437,1314.529935808923,79194.7248633992,0,0,0,0,0,0,0,0,0,0
VSL129132,28.11016011745325,1982.3776951143689,799.9690051301085,78581.82170544226,0,0,0,0,0,0,0,0,0,0
VSL129133,47.01876150527545,1893.855359352489,1357.5202181078057,70655.08072581468,0,0,0,0,0,0,0,0,0,0
VSL129134,46.74144092075368,2265.6845269907253,1059.5565275146596,71829.52301538624,0,0,0,0,0,0,0,0,0,0
VSL129135,17.759632929750985,1673.9577012579366,1494.2115874306844,83820.7784617552,0,0,0,0,0,0,0,0,0,0
VSL129136,17.93772133928514,4123.381812903777,1405.6559884391834,75569.7118331429,0,0,0,0,0,0,0,0,0,0
VSL129137,42.618030253147246,1587.6508589189507,1490.1468099561632,109360.38539811928,0,0,0,0,0,0,0,0,0,0
VSL129138,29.488310762697267,3966.640191302098,558.0863928403306,9963.562789223288,0,0,0,0,0,0,0,0,0,0
VSL129139,19.369791999405983,3658.378361604829,952.1397285082415,22063.609873572183,0,0,0,0,0,0,0,0,0,0
VSL129140,26.259260007361917,4203.250272127572,522.5229787165342,21448.0073633098,0,0,0,0,0,0,0,0,0,0
VSL129141,30.19635077027933,4516.909339011536,1456.3373463394278,31877.135821290864,0,0,0,0,0,0,0,0,0,0
VSL129142,41.402448809058406,3911.225586091602,1190.9278144457935,145821.0415962511,0,0,0,0,0,0,0,0,0,0
VSL129143,47.4634062518952,4931.414681815372,841.3466446117444,98816.36154846374,0,0,0,0,0,0,0,0,0,0
VSL129144,4.315504589840463,1586.4217683238965,666.8547588389521,98871.87008870082,0,0,0,0,0,0,0,0,0,0
VSL129145,9.049405898634491,3858.261347824389,562.7783623455775,194833.6517719713,0,0,0,0,0,0,0,0,0,0
VSL129146,8.505980384222127,4515.148939590333,911.058874660708,198456.85152210252,0,0,0,0,0,0,0,0,0,0
VSL129147,22.45509414933415,3688.2297343763694,898.583904694094,41990.62948739745,0,0,0,0,0,0,0,0,0,0
VSL129148,4.824966923691479,3838.0179903192775,607.0127648100008,66743.9965342029,0,0,0,0,0,0,0,0,0,0
VSL129149,32.51541538386405,4828.528496611685,979.7534664563568,175571.5928914569,0,0,0,0,0,0,0,0,0,0
VSL129150,9.6648489617495,3943.5048572156343,649.7426736889256,30513.39005284836,0,0,0,0,0,0,0,0,0,0
VSL129151,20.315859668849026,3395.964575271877,373.7531934800591,185519.7487237953,0,0,0,0,0,0,0,0,0,0
VSL129152,2.537404598540382,811.8112626363518,694.6222375789068,72163.96627967806,0,0,0,0,0,0,0,0,0,0
VSL129153,43.08128630927786,2837.315031348616,1073.6935709064824,88301.9285128792,0,0,0,0,0,0,0,0,0,0
VSL129154,21.11245845532213,1672.4329453562596,1458.1205633745642,174821.06439115218,0,0,0,0,0,0,0,0,0,0
VSL129155,12.631115583574246,4337.391465486568,414.68202098558106,19520.924216958738,0,0,0,0,0,0,0,0,0,0
VSL129156,29.628268756251277,3027.713505067725,1144.4624230939976,196759.0888384536,0,0,0,0,0,0,0,0,0,0
VSL129157,32.15859425604111,2963.135499248634,1195.927586137292,27504.64810865413,0,0,0,0,0,0,0,0,0,0
VSL129158,18.798313079226187,4040.549614615146,1214.0435108167849,59412.116792875655,0,0,0,0,0,0,0,0,0,0
VSL129159,21.41733264214901,4444.30055565106,1065.7650482360336,122547.03161372629,0,0,0,0,0,0,0,0,0,0
VSL129160,19.831779401221358,3766.49679838736,218.43351376723112,106615.17221165568,0,0,0,0,0,0,0,0,0,0
VSL129161,18.797231092358224,2693.4863766071394,923.4755425098788,180816.9585357978,0,0,0,0,0,0,0,0,0,0
VSL129162,17.9541684847062,1585.489176636943,421.6693229275992,170937.95533901663,0,0,0,0,0,0,0,0,0,0
VSL129163,39.80987781090077,1579.131559184211,738.8388671836015,182097.77788798287,0,0,0,0,0,0,0,0,0,0
VSL129164,21.640287604402587,4720.590042303342,674.1806520323405,129411.1899648163,0,0,0,0,0,0,0,0,0,0
VSL129165,29.43237526410826,1495.5818828804984,1126.3350842696786,118084.38239268008,0,0,0,0,0,0,0,0,0,0
VSL129166,6.200203086660192,4734.422383024041,382.351480906973,66807.55734005127,0,0,0,0,0,0,0,0,0,0
VSL129167,18.684373277700452,4522.872212197575,1183.0391265878864,98044.88332704242,0,0,0,0,0,0,0,0,0,0
VSL129168,46.15049245973572,3549.667004475739,510.1700910211615,146945.79762982682,0,0,0,0,0,0,0,0,0,0
VSL129169,14.475846495920946,4726.021133044656,297.5501505376627,106145.65485653098,0,0,0,0,0,0,0,0,0,0
VSL129170,15.52772755651385,2793.767498426208,868.5179111844203,143878.54833005567,0,0,0,0,0,0,0,0,0,0
VSL129171,2.4202926477565825,3213.256563050783,406.8100301359402,169800.2081391068,0,0,0,0,0,0,0,0,0,0
VSL129172,27.730987448646594,4731.342361455296,362.7463278521004,81579.93569950611,0,0,0,0,0,0,0,0,0,0
VSL129173,36.12950491583932,2033.8424339373505,1158.8342038577837,130440.86995264044,0,0,0,0,0,0,0,0,0,0
VSL129174,5.612406363226498,3167.725758111962,962.725338215844,38309.64162197477,0,0,0,0,0,0,0,0,0,0
VSL129175,20.387537366305544,2903.1415087030896,1056.6031640039887,130725.71435474456,0,0,0,0,0,0,0,0,0,0
VSL129176,39.96064563448455,1827.6125335902047,1327.9580759262208,35941.759423500414,0,0,0,0,0,0,0,0,0,0
VSL129177,27.06076806119348,1844.0410075328864,202.47362068041696,55861.667310606805,0,0,0,0,0,0,0,0,0,0
VSL129178,26.52502294754957,2428.474704512208,1409.0825405192795,144168.95779006908,0,0,0,0,0,0,0,0,0,0
VSL129179,13.473698171504571,1712.134180473652,524.8088563177502,47865.40726553747,0,0,0,0,0,0,0,0,0,0
VSL129180,18.141949131435823,1441.777632650803,1049.6193867556967,14003.856571054548,0,0,0,0,0,0,0,0,0,0
VSL129181,10.73350260950518,3989.494148715726,908.8325967096888,170085.1582495881,0,0,0,0,0,0,0,0,0,0
VSL129182,13.010346534810068,954.9182738626216,498.157657554642,109408.4789194769,0,0,0,0,0,0,0,0,0,0
VSL129183,27.103652818941825,1389.3931603669166,1093.5782046992992,17087.709132990334,0,0,0,0,0,0,0,0,0,0
VSL129184,3.4049739837749105,2000.306314928626,777.512735775973,24846.958412656983,0,0,0,0,0,0,0,0,0,0
VSL129185,26.600886787029847,1848.4118176409847,1136.283616494875,99620.61269526705,0,0,0,0,0,0,0,0,0,0
VSL129186,18.03945170056329,3884.209531286853,1140.150326661892,168565.128361423,0,0,0,0,0,0,0,0,0,0
VSL129187,42.04886446097641,1374.8830896630643,717.1158399805349,9534.033524267155,0,0,0,0,0,0,0,0,0,0
VSL129188,24.426170978676804,3947.666531020582,1159.986357848203,174614.53868412483,0,0,0,0,0,0,0,0,0,0
VSL129189,35.255001644599275,4424.057265641973,366.3766435341166,162922.091192246,0,0,0,0,0,0,0,0,0,0
VSL129190,32.55135849067504,1224.0116599578328,1395.850196789644,18577.04284327081,0,0,0,0,0,0,0,0,0,0
VSL129191,17.43191937954135,4539.376420311452,1454.484978758974,60588.852039859325,0,0,0,0,0,0,0,0,0,0
VSL129192,5.467239395299748,1111.7857830872258,890.7984103078714,199620.00534726612,0,0,0,0,0,0,0,0,0,0
VSL129193,13.027590379460577,4943.634265197299,271.92998597047546,197608.418415244,0,0,0,0,0,0,0,0,0,0
VSL129194,14.591438493294444,4147.250538426771,1228.181991589944,154487.64651931566,0,0,0,0,0,0,0,0,0,0
VSL129195,21.37076599888652,2165.1448109743574,956.3609546427384,155472.63877129456,0,0,0,0,0,0,0,0,0,0
VSL129196,39.09670448499661,911.361914297641,1208.914639505875,81312.1269432714,0,0,0,0,0,0,0,0,0,0
VSL129197,12.307694180192811,3174.762277724637,534.2167415532983,101409.641972814,0,0,0,0,0,0,0,0,0,0
VSL129198,12.042820758407604,4672.250638136957,256.9550114453712,158379.1123570356,0,0,0,0,0,0,0,0,0,0
VSL129199,23.070006690466062,3046.13871011866,685.0027593168252,124651.92501914476,0,0,0,0,0,0,0,0,0,0
VSL129200,2.07211039279699,4872.675156479133,1473.7956184559628,107266.1394238777,0,0,0,0,0,0,0,0,0,0
VSL129201,0.1673721064879281,2403.472092537472,562.9028172867055,127175.6688827691,0,0,0,0,0,0,0,0,0,0
VSL129202,21.478965415480346,2449.5852968696154,620.7803988861698,139806.164679684,0,0,0,0,0,0,0,0,0,0
VSL129203,24.84055033171075,4696.786689105366,1247.3533793749634,132569.21197440947,0,0,0,0,0,0,0,0,0,0
VSL129204,41.19597526363707,1282.8830611205535,1376.5889184973946,176970.8439194909,0,0,0,0,0,0,0,0,0,0
VSL129205,9.915478513127,1512.7188457773616,1364.806287994431,181292.0593367939,0,0,0,0,0,0,0,0,0,0
VSL129206,42.57431187403371,3737.97667278708,1013.2537433500228,135129.46734212822,0,0,0,0,0,0,0,0,0,0
VSL129207,4.291005589135901,2717.5151662322883,719.9533025682581,108285.41232154016,0,0,0,0,0,0,0,0,0,0
VSL129208,34.716976933103965,1453.245739627098,829.709704674054,172718.2924434158,0,0,0,0,0,0,0,0,0,0
VSL129209,25.229298825023974,2077.439903595531,454.2895422102623,138774.03445272494,0,0,0,0,0,0,0,0,0,0
VSL129210,14.199655318372352,2695.385570192506,563.8736777602328,79684.92396949875,0,0,0,0,0,0,0,0,0,0
VSL129211,21.356652320515217,2200.066816002905,1369.15253167958,93521.00726264303,0,0,0,0,0,0,0,0,0,0
VSL129212,35.89501132354296,1244.8235400290191,274.7522523849964,29226.119556960733,0,0,0,0,0,0,0,0,0,0
VSL129213,42.29789054482099,3948.713212333776,586.6833198724576,98618.90846720435,0,0,0,0,0,0,0,0,0,0
VSL129214,9.428709304576437,1047.2617736605737,633.8283337488028,184982.30591839508,0,0,0,0,0,0,0,0,0,0
VSL129215,6.2122308272043725,2635.3354777335726,1124.0696552019986,35113.41187273071,0,0,0,0,0,0,0,0,0,0
VSL129216,5.388544387686954,3208.2609835147578,883.6815405235401,142281.60482962168,0,0,0,0,0,0,0,0,0,0
VSL129217,20.431303911466102,4246.398291442707,1136.8404603964605,41372.43239198007,0,0,0,0,0,0,0,0,0,0
VSL129218,34.31308406371239,1554.8647881500349,1225.2103774171624,49570.77267494794,0,0,0,0,0,0,0,0,0,0
VSL129219,39.878928693912925,3379.319447539916,677.2784374591486,107991.94597535652,0,0,0,0,0,0,0,0,0,0
VSL129220,13.395456895341988,1378.3390943775785,497.662513161961,61659.086539165255,0,0,0,0,0,0,0,0,0,0
VSL129221,35.37437043628179,4377.153570516432,666.2318782141526,180533.7934667991,0,0,0,0,0,0,0,0,0,0
VSL129222,41.02749312566287,3635.5808147411735,901.3930024597612,118887.12548077138,0,0,0,0,0,0,0,0,0,0
VSL129223,45.0827035666523,2719.764118099839,221.14205458109905,129682.88746459456,0,0,0,0,0,0,0,0,0,0
VSL129224,43.7189604637212,3557.967893056149,1294.188068333622,60285.59820996536,0,0,0,0,0,0,0,0,0,0
VSL129225,39.81748340956152,2717.4947921217376,317.92039912331643,112107.22848819844,0,0,0,0,0,0,0,0,0,0
VSL129226,20.85694359272249,1016.7710573238974,895.6615450860396,112572.85761027945,0,0,0,0,0,0,0,0,0,0
VSL129227,39.809779086907,2212.2319104188355,846.6106170835599,172918.23850333315,0,0,0,0,0,0,0,0,0,0
VSL129228,32.982097799566624,3895.1899466880463,594.6433557281673,126792.25897090776,0,0,0,0,0,0,0,0,0,0
VSL129229,41.91180773721472,3638.095260856264,882.2905036635295,132171.2552342214,0,0,0,0,0,0,0,0,0,0
VSL129230,33.752602958444015,4394.607294699574,1172.0816534355613,151208.42022306492,0,0,0,0,0,0,0,0,0,0
VSL129231,42.62235448625373,2351.2230231464937,1170.6203170249723,39362.81124654583,0,0,0,0,0,0,0,0,0,0
VSL129232,23.516492437696485,3591.7926136488263,544.206557722824,37175.22129556348,0,0,0,0,0,0,0,0,0,0
VSL129233,13.814710044027963,3391.503314000944,1138.085648069718,65197.21397863742,0,0,0,0,0,0,0,0,0,0
VSL129234,29.945846821180496,4258.61811165374,214.23468203742524,74965.44666386719,0,0,0,0,0,0,0,0,0,0
VSL129235,1.7559135035619065,2205.106524344443,279.3573066438538,95487.6036563872,0,0,0,0,0,0,0,0,0,0
VSL129236,32.83496601056982,2723.15616814055,263.255911627241,145450.227211472,0,0,0,0,0,0,0,0,0,0
VSL129237,16.194607076506056,2599.7186029270133,233.54005607654244,185323.7309533785,0,0,0,0,0,0,0,0,0,0
VSL129238,43.85328689001756,1856.742433838444,922.2909703840488,123072.42551445172,0,0,0,0,0,0,0,0,0,0
VSL129239,18.12542315071056,2040.0002512550031,263.8490477224881,134257.8914129844,0,0,0,0,0,0,0,0,0,0
VSL129240,21.280922910137143,2339.6029608582903,242.5423436173874,156370.30073620752,0,0,0,0,0,0,0,0,0,0
VSL129241,2.135744293987321,3348.055793345382,1370.777840746004,6811.913797238548,0,0,0,0,0,0,0,0,0,0
VSL129242,2.207074032984064,4634.959573250178,937.5569743706932,178894.82011713734,0,0,0,0,0,0,0,0,0,0
VSL129243,9.375403407198574,914.7020511889514,941.171581295498,68656.51965547833,0,0,0,0,0,0,0,0,0,0
VSL129244,17.104927268430213,4107.165238080719,717.2463670149597,41230.28293489523,0,0,0,0,0,0,0,0,0,0
VSL129245,42.15572971864012,2705.932481213157,650.3507305350079,122071.07789099868,0,0,0,0,0,0,0,0,0,0
VSL129246,24.3635708729921,4194.51579257945,453.0085200753649,82571.17039160505,0,0,0,0,0,0,0,0,0,0
VSL129247,17.08833755474066,3741.2364767166855,795.0549985364938,92387.011206071,0,0,0,0,0,0,0,0,0,0
VSL129248,38.718711294470566,3597.8994190208327,969.644764857154,102022.50929025706,0,0,0,0,0,0,0,0,0,0
VSL129249,19.441372724098464,1985.0867496283888,1230.0402201511065,32245.98550983555,0,0,0,0,0,0,0,0,0,0
VSL129250,44.455931080788936,3335.3891106332885,1217.480813849277,60312.33729257745,0,0,0,0,0,0,0,0,0,0
VSL129251,24.3900633668834,4845.946319398503,1081.7084125506633,151837.8157902314,0,0,0,0,0,0,0,0,0,0
VSL129252,9.391797773140192,4921.486843351763,851.0831100604453,47103.41211738043,0,0,0,0,0,0,0,0,0,0
VSL129253,35.98361425403039,4624.20191649516,695.6055331484672,91739.68366591394,0,0,0,0,0,0,0,0,0,0
VSL129254,22.73752320410289,3660.713800678041,1011.960710292442,130751.49488744732,0,0,0,0,0,0,0,0,0,0
VSL129255,28.65438068064633,886.3442562505335,816.5801889084058,136125.58012608718,0,0,0,0,0,0,0,0,0,0
VSL129256,16.79729857468692,1348.1257501924529,1405.773420282891,188297.7502634091,0,0,0,0,0,0,0,0,0,0
VSL129257,20.02618535591082,1184.1786443651226,795.6683120287043,122737.3588302927,0,0,0,0,0,0,0,0,0,0
VSL129258,22.492086012062757,4239.017385159444,888.3925913806345,131402.10525096522,0,0,0,0,0,0,0,0,0,0
VSL129259,2.474875424277561,3849.7315468087095,534.611833618314,99069.14932445862,0,0,0,0,0,0,0,0,0,0
VSL129260,42.60951822334829,4381.510743770073,1482.065939470796,48332.10615823183,0,0,0,0,0,0,0,0,0,0
VSL129261,12.679104868822884,3697.9135914852577,843.5854557878716,152618.78819870116,0,0,0,0,0,0,0,0,0,0
VSL129262,2.598671301637408,3042.299404205898,1275.3968565589962,135909.70522197566,0,0,0,0,0,0,0,0,0,0
VSL129263,11.77026732683241,4777.309465502907,309.9427934296759,6113.798483719666,0,0,0,0,0,0,0,0,0,0
VSL129264,11.518335639947187,4805.47380543367,537.2453189726425,121151.66283838871,0,0,0,0,0,0,0,0,0,0
VSL129265,28.396908109995792,1439.9810272162151,915.1423200118194,84989.61334384356,0,0,0,0,0,0,0,0,0,0
VSL129266,8.000506395320128,2722.1989408610166,831.3482626240832,105344.8849330279,0,0,0,0,0,0,0,0,0,0
VSL129267,36.82292890223975,3133.240101100923,1361.1080596202708,75837.67510898972,0,0,0,0,0,0,0,0,0,0
VSL129268,36.65794400775047,1033.5494862145288,231.1406577541256,111997.80045192582,0,0,0,0,0,0,0,0,0,0
VSL129269,37.20307980788208,3192.23193151043,916.069018242926,193118.02107251063,0,0,0,0,0,0,0,0,0,0
VSL129270,10.478087395471489,2034.8651020302,819.0478494040107,145173.61061658518,0,0,0,0,0,0,0,0,0,0
VSL129271,18.871380425674356,4540.865672592516,1190.2234679267467,72089.72162927002,0,0,0,0,0,0,0,0,0,0
VSL129272,4.487557030191541,4683.983539561088,1327.9335472710816,53924.148073902696,0,0,0,0,0,0,0,0,0,0
VSL129273,38.41156818303143,3181.6012210220483,1128.9146647980028,118552.97297567774,0,0,0,0,0,0,0,0,0,0
VSL129274,4.089644972599194,1456.561183386537,374.3393640112904,80829.6854897256,0,0,0,0,0,0,0,0,0,0
VSL129275,8.327503283910774,1664.459462284406,490.4239079929863,115441.9433974448,0,0,0,0,0,0,0,0,0,0
VSL129276,20.271976482430556,1886.2238784497536,799.7947597844326,96168.07356041216,0,0,0,0,0,0,0,0,0,0
VSL129277,3.5752440028387973,4390.481558432357,1469.4130000025525,35700.97118905959,0,0,0,0,0,0,0,0,0,0
VSL129278,40.04593960446917,3711.655435969805,557.2539111378175,172858.45206156303,0,0,0,0,0,0,0,0,0,0
VSL129279,12.15612365095096,2480.569107459898,206.29387252941893,176298.64687377194,0,0,0,0,0,0,0,0,0,0
VSL129280,9.719079442794412,4178.076658417194,1061.2684915423645,127785.26234791231,0,0,0,0,0,0,0,0,0,0
VSL129281,8.780286075587398,4891.27771842626,1430.78754719185,46451.60119655693,0,0,0,0,0,0,0,0,0,0
VSL129282,33.99144171914669,1586.4004583859132,462.7738570866897,58929.88301072606,0,0,0,0,0,0,0,0,0,0
VSL129283,35.37364639390758,4014.334947105028,1028.7313050372345,150808.72136100012,0,0,0,0,0,0,0,0,0,0
VSL129284,35.11387730332424,2676.771550167761,813.336522163371,157815.38596894508,0,0,0,0,0,0,0,0,0,0
VSL129285,2.6287609129099163,3506.8017873974786,571.0176223460946,162573.87227260627,0,0,0,0,0,0,0,0,0,0
VSL129286,25.898262581249444,3287.64049763671,1227.138310207873,21011.089997537587,0,0,0,0,0,0,0,0,0,0
VSL129287,34.26729261892983,4742.685864048861,215.32677746251372,124878.36095944652,0,0,0,0,0,0,0,0,0,0
VSL129288,4.497248039316181,4117.354018834829,1065.0299096893064,79756.45437379817,0,0,0,0,0,0,0,0,0,0
VSL129289,45.34523614596061,3674.3392041430575,1354.992412980257,130106.26193470055,0,0,0,0,0,0,0,0,0,0
VSL129290,7.463598549803734,4110.416293426042,378.1381945105852,145975.82511458185,0,0,0,0,0,0,0,0,0,0
VSL129291,16.677590614503863,4518.7743141486,446.6425609980295,121366.8292393106,0,0,0,0,0,0,0,0,0,0
VSL129292,43.15817445553171,2118.1976381342747,1479.891615973472,134301.85756949717,0,0,0,0,0,0,0,0,0,0
VSL129293,25.33384834609759,4062.36275952013,975.5350490106044,32871.065973092416,0,0,0,0,0,0,0,0,0,0
VSL129294,7.401507250062158,3956.855973115472,631.2423725938587,136789.96045147936,0,0,0,0,0,0,0,0,0,0
VSL129295,27.141577052700388,1727.041187153024,1040.3343592044112,126328.4397050048,0,0,0,0,0,0,0,0,0,0
VSL129296,31.44808514169833,4451.350474369724,1366.067056182991,72975.93411253691,0,0,0,0,0,0,0,0,0,0
VSL129297,46.01267182175556,2851.7559540043644,1108.9308963532858,34615.70569662111,0,0,0,0,0,0,0,0,0,0
VSL129298,16.310092806110667,4220.751629999504,1379.054437290392,183904.0674436752,0,0,0,0,0,0,0,0,0,0
VSL129299,23.494001983471044,4778.597475718932,870.6014417215447,16335.358990211427,0,0,0,0,0,0,0,0,0,0
VSL129300,21.435000760797585,3892.2855619203783,1042.0916480052242,17793.388738911817,0,0,0,0,0,0,0,0,0,0
VSL129301,33.41476700818761,3032.4514334972,389.9085573044559,184219.97617072088,0,0,0,0,0,0,0,0,0,0
VSL129302,1.867518081397293,1479.3096577689803,1146.6129005462296,129627.1511209923,0,0,0,0,0,0,0,0,0,0
VSL129303,40.2344082932177,3978.356900132647,819.6792630964255,9524.86339919527,0,0,0,0,0,0,0,0,0,0
VSL129304,5.067221460551886,4965.445664190314,1198.8692929990343,128517.63789313327,0,0,0,0,0,0,0,0,0,0
VSL129305,16.780494831907923,1784.8551619631037,780.783456117388,153824.82092519582,0,0,0,0,0,0,0,0,0,0
VSL129306,28.37829460230947,1540.2312900394804,751.3856583158221,199924.26904577817,0,0,0,0,0,0,0,0,0,0
VSL129307,43.64737575535906,3322.699782679739,224.0701351083223,165489.27752581105,0,0,0,0,0,0,0,0,0,0
VSL129308,3.101488272534944,3927.445782655828,1458.0799587164308,190991.5582871377,0,0,0,0,0,0,0,0,0,0
VSL129309,40.125561556353794,3290.937962988488,400.621903797801,195367.8508322493,0,0,0,0,0,0,0,0,0,0
VSL129310,18.58286896355402,4486.537269981229,676.1502537222129,38963.03278051016,0,0,0,0,0,0,0,0,0,0
VSL129311,31.68192064605421,2143.833603655771,823.6462929206951,121993.56130906944,0,0,0,0,0,0,0,0,0,0
VSL129312,18.5175842839745,1058.585870950218,859.7489988458261,179433.24369997688,0,0,0,0,0,0,0,0,0,0
VSL129313,27.585599437017663,4580.213265000662,675.5106814548528,13660.382561145128,0,0,0,0,0,0,0,0,0,0
VSL129314,28.521370590862176,1133.2186891908425,1298.0794106559558,15609.230389254364,0,0,0,0,0,0,0,0,0,0
VSL129315,10.14317917413635,4859.511488318832,259.34834319176696,11116.114449986908,0,0,0,0,0,0,0,0,0,0
VSL129316,13.85485222041894,1397.7571016046402,483.6838298225495,8258.582472681148,0,0,0,0,0,0,0,0,0,0
VSL129317,19.34171971240451,4604.494789367762,1022.8851341458231,111423.13827740822,0,0,0,0,0,0,0,0,0,0
VSL129318,0.2942663360084872,1261.9217902117311,677.098364697467,132249.5057617795,0,0,0,0,0,0,0,0,0,0
VSL129319,20.52550467931361,2654.590472244206,871.8916680805182,97678.29050771214,0,0,0,0,0,0,0,0,0,0
VSL129320,3.313286058551112,4382.7673848490585,866.7401164090597,66649.89159235483,0,0,0,0,0,0,0,0,0,0
VSL129321,19.52807204209055,4265.300289669093,227.54995255294563,113763.01964008616,0,0,0,0,0,0,0,0,0,0
VSL129322,24.8129882217326,4605.113935628324,1479.366772682272,191691.67391519292,0,0,0,0,0,0,0,0,0,0
VSL129323,6.972663083203086,837.9730623500351,1341.337693574229,111529.13338842928,0,0,0,0,0,0,0,0,0,0
VSL129324,22.119901011893027,4589.286758177754,230.9020542058373,182213.83975013904,0,0,0,0,0,0,0,0,0,0
VSL129325,21.872487552116496,3455.3905841183077,484.5613292575916,25678.70180190364,0,0,0,0,0,0,0,0,0,0
VSL129326,17.552272190899856,4666.914893904785,1297.1777840909772,63118.82819954037,0,0,0,0,0,0,0,0,0,0
VSL129327,15.611192121337528,2815.238957435369,783.3926243693272,62950.184895728016,0,0,0,0,0,0,0,0,0,0
VSL129328,38.132485551501205,2558.951070867048,585.8146105768794,5906.3659004348265,0,0,0,0,0,0,0,0,0,0
VSL129329,42.09417827617065,4166.188698068624,1251.0936999448847,193136.75732989472,0,0,0,0,0,0,0,0,0,0
VSL129330,9.938339998221071,1091.4334578840767,628.7324238360868,57438.434071551324,0,0,0,0,0,0,0,0,0,0
VSL129331,29.635323887015005,2585.76873229778,309.63804038519265,97114.55585069068,0,0,0,0,0,0,0,0,0,0
VSL129332,36.68718611722176,3612.864175686977,498.94949812594166,45711.6184690337,0,0,0,0,0,0,0,0,0,0
VSL129333,45.94141666690542,3460.908743094325,970.112907927206,61811.08478160672,0,0,0,0,0,0,0,0,0,0
VSL129334,10.36995149804606,4416.486959144992,1145.0801956992098,62419.60516752018,0,0,0,0,0,0,0,0,0,0
VSL129335,14.142399645251832,3445.426713363659,306.4262742742699,84406.56430123068,0,0,0,0,0,0,0,0,0,0
VSL129336,32.514851640795705,2496.193097198227,403.0235981213089,149820.61243660742,0,0,0,0,0,0,0,0,0,0
VSL129337,40.46365390678956,3471.2508918034023,1255.7638692479989,174468.63764292758,0,0,0,0,0,0,0,0,0,0
VSL129338,29.42453517829161,2489.2446221560663,954.0010293440132,162522.09685362285,0,0,0,0,0,0,0,0,0,0
VSL129339,35.642320549653746,1271.4598679080927,1314.230055798345,180237.64216887872,0,0,0,0,0,0,0,0,0,0
VSL129340,22.831824013719256,3736.6608702778462,1474.299557068465,64028.0990728212,0,0,0,0,0,0,0,0,0,0
VSL129341,4.599677100137519,2010.911712382568,768.9421323706969,56203.68500916798,0,0,0,0,0,0,0,0,0,0
VSL129342,40.4651023198992,2957.045911245029,596.3032669216963,130823.42216826753,0,0,0,0,0,0,0,0,0,0
VSL129343,30.16843442015893,1243.708693816416,1319.6284497347592,94760.02819616688,0,0,0,0,0,0,0,0,0,0
VSL129344,13.777941692515062,4398.140397806727,964.4443053347206,35840.439379952324,0,0,0,0,0,0,0,0,0,0
VSL129345,35.877267531568044,891.4311146097034,393.80833610711954,198749.6375126362,0,0,0,0,0,0,0,0,0,0
VSL129346,2.033300547037152,2166.8901118495774,442.7009982475562,135893.87154431903,0,0,0,0,0,0,0,0,0,0
VSL129347,29.52174675350318,2732.757074756973,840.4686363518451,97660.8267070284,0,0,0,0,0,0,0,0,0,0
VSL129348,32.16707418299392,2675.893583855522,1246.9220433423068,19667.211900753064,0,0,0,0,0,0,0,0,0,0
VSL129349,14.9878715558502,3374.1575006498038,883.5267279715407,52925.98304180444,0,0,0,0,0,0,0,0,0,0
VSL129350,25.41925202732947,862.5557467211596,296.39781071016745,34865.88241811878,0,0,0,0,0,0,0,0,0,0
VSL129351,35.46667989650322,2109.617781407804,612.5768441408028,20951.46089201017,0,0,0,0,0,0,0,0,0,0
VSL129352,5.704436012240244,882.5411106636117,239.75536611062603,192093.3511107241,0,0,0,0,0,0,0,0,0,0
VSL129353,34.79791696803977,2691.9970834295973,1306.0741521960176,40565.70685390772,0,0,0,0,0,0,0,0,0,0
VSL129354,5.821799148694057,4663.582879191792,1391.2112605176842,182693.45720612444,0,0,0,0,0,0,0,0,0,0
VSL129355,7.698562699606603,3578.040809601512,596.142580171402,40429.35832212295,0,0,0,0,0,0,0,0,0,0
VSL129356,0.5384467479550263,1880.192882467113,879.7558085075125,35673.43461425414,0,0,0,0,0,0,0,0,0,0
VSL129357,18.90180543726488,4494.5015561177,440.4962395270606,107029.2107993628,0,0,0,0,0,0,0,0,0,0
VSL129358,7.203739079779867,4125.560632780751,980.7576234876952,67303.2689814996,0,0,0,0,0,0,0,0,0,0
VSL129359,23.28169458857665,4830.333255857441,886.3929549589174,5447.804655950146,0,0,0,0,0,0,0,0,0,0
VSL129360,9.792824804101592,2150.1962788109017,1345.4479062314128,136040.4171478852,0,0,0,0,0,0,0,0,0,0
