timestamp,yard_capacity_teu,yard_occupied_teu,gate_in_trucks,gate_out_trucks,avg_truck_wait_min,timestamp_was_missing,yard_capacity_teu_was_missing,yard_occupied_teu_was_missing,gate_in_trucks_was_missing,gate_out_trucks_was_missing,avg_truck_wait_min_was_missing,yard_utilization_ratio,timestamp_was_missing_was_missing,yard_capacity_teu_was_missing_was_missing,yard_occupied_teu_was_missing_was_missing,gate_in_trucks_was_missing_was_missing,gate_out_trucks_was_missing_was_missing,avg_truck_wait_min_was_missing_was_missing,yard_utilization_ratio_was_missing
2023-04-22 15:00:00+00:00,49933,27272,832,1143,48.30228024400821,0,0,0,0,0,0,0.5461718703062103,0,0,0,0,0,0,0
2023-04-22 15:05:00+00:00,37418,10325,940,621,57.30892604865954,0,0,0,0,0,0,0.27593671495002403,0,0,0,0,0,0,0
2023-04-22 15:10:00+00:00,26841,15988,810,277,75.75311486622148,0,0,0,0,0,0,0.5956558995566484,0,0,0,0,0,0,0
2023-04-22 15:15:00+00:00,21553,22711,573,440,27.065320907716213,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 15:20:00+00:00,25998,27572,231,669,21.72359384967964,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 15:25:00+00:00,38349,46241,640,131,39.76172216384334,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 15:30:00+00:00,44478,21576,175,502,47.76710064884759,0,0,0,0,0,0,0.4850937542155673,0,0,0,0,0,0,0
2023-04-22 15:35:00+00:00,47353,31455,935,938,43.2665346770358,0,0,0,0,0,0,0.6642662555698688,0,0,0,0,0,0,0
2023-04-22 15:40:00+00:00,42691,25116,342,612,83.15164718384251,0,0,0,0,0,0,0.5883207233374717,0,0,0,0,0,0,0
2023-04-22 15:45:00+00:00,31282,32318,934,424,80.06323268678538,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 15:50:00+00:00,46207,7180,657,770,86.98473679171445,0,0,0,0,0,0,0.15538771181855562,0,0,0,0,0,0,0
2023-04-22 15:55:00+00:00,22020,19566,311,810,60.2174596829656,0,0,0,0,0,0,0.8885558583106267,0,0,0,0,0,0,0
2023-04-22 16:00:00+00:00,41942,35738,1124,712,85.42620337125986,0,0,0,0,0,0,0.8520814458061132,0,0,0,0,0,0,0
2023-04-22 16:05:00+00:00,33911,39649,416,971,27.05083252320819,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 16:10:00+00:00,38715,24974,995,975,9.383529335560976,0,0,0,0,0,0,0.6450729691334108,0,0,0,0,0,0,0
2023-04-22 16:15:00+00:00,48254,22045,430,293,26.919306127341287,0,0,0,0,0,0,0.4568533178596593,0,0,0,0,0,0,0
2023-04-22 16:20:00+00:00,30466,45451,508,769,14.090587507735394,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 16:25:00+00:00,37545,41976,736,1016,16.67790778630136,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 16:30:00+00:00,33458,11311,101,1011,37.94387759390998,0,0,0,0,0,0,0.3380656345268695,0,0,0,0,0,0,0
2023-04-22 16:35:00+00:00,27809,10445,749,1129,40.97323026522899,0,0,0,0,0,0,0.3755978280412816,0,0,0,0,0,0,0
2023-04-22 16:40:00+00:00,45991,45074,720,680,56.60928305343978,0,0,0,0,0,0,0.9800613163445022,0,0,0,0,0,0,0
2023-04-22 16:45:00+00:00,32206,45161,577,898,45.2059949993521,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 16:50:00+00:00,46904,45910,1180,470,37.54979452482695,0,0,0,0,0,0,0.9788077775882654,0,0,0,0,0,0,0
2023-04-22 16:55:00+00:00,31833,27554,1164,644,14.046692225646607,0,0,0,0,0,0,0.8655797442905161,0,0,0,0,0,0,0
2023-04-22 17:00:00+00:00,29792,7401,757,161,9.139376104783436,0,0,0,0,0,0,0.24842239527389903,0,0,0,0,0,0,0
2023-04-22 17:05:00+00:00,32066,22390,1137,318,85.80926647680745,0,0,0,0,0,0,0.6982473648100792,0,0,0,0,0,0,0
2023-04-22 17:10:00+00:00,46519,46419,864,631,47.77052680766949,0,0,0,0,0,0,0.9978503407209958,0,0,0,0,0,0,0
2023-04-22 17:15:00+00:00,22784,25704,820,1146,10.051208625489744,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 17:20:00+00:00,23304,16550,513,1069,62.90204603574168,0,0,0,0,0,0,0.7101785101270168,0,0,0,0,0,0,0
2023-04-22 17:25:00+00:00,45711,36140,980,756,81.35349766428607,0,0,0,0,0,0,0.7906193257640393,0,0,0,0,0,0,0
2023-04-22 17:30:00+00:00,43130,20048,798,242,52.81569887233202,0,0,0,0,0,0,0.4648272664038952,0,0,0,0,0,0,0
2023-04-22 17:35:00+00:00,38673,33677,456,469,87.35386868606928,0,0,0,0,0,0,0.8708142631810307,0,0,0,0,0,0,0
2023-04-22 17:40:00+00:00,37969,9550,1037,535,81.4033157139592,0,0,0,0,0,0,0.2515209776396534,0,0,0,0,0,0,0
2023-04-22 17:45:00+00:00,27482,18805,503,201,79.14156433083384,0,0,0,0,0,0,0.684266065060767,0,0,0,0,0,0,0
2023-04-22 17:50:00+00:00,24368,42548,1153,889,53.59804333496489,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 17:55:00+00:00,21825,40473,72,873,18.632372480904195,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 18:00:00+00:00,28905,8170,230,1153,29.30859771151129,0,0,0,0,0,0,0.2826500605431586,0,0,0,0,0,0,0
2023-04-22 18:05:00+00:00,44976,14833,751,352,24.38691872702034,0,0,0,0,0,0,0.3297981145499822,0,0,0,0,0,0,0
2023-04-22 18:10:00+00:00,49130,10788,1184,1094,8.754295655354877,0,0,0,0,0,0,0.21958070425401996,0,0,0,0,0,0,0
2023-04-22 18:15:00+00:00,22427,16983,829,1027,30.1128188152084,0,0,0,0,0,0,0.7572568778704241,0,0,0,0,0,0,0
2023-04-22 18:20:00+00:00,44494,46476,1106,755,49.80188357497299,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 18:25:00+00:00,26163,38634,157,484,80.67878715624333,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 18:30:00+00:00,21420,32791,763,765,88.4509120014385,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 18:35:00+00:00,24142,8050,147,918,43.80968609637723,0,0,0,0,0,0,0.3334437909038191,0,0,0,0,0,0,0
2023-04-22 18:40:00+00:00,41828,26007,506,210,52.26397884228371,0,0,0,0,0,0,0.6217605431768194,0,0,0,0,0,0,0
2023-04-22 18:45:00+00:00,21595,37455,558,311,89.39520159487287,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 18:50:00+00:00,44231,45426,369,122,10.911677197762533,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 18:55:00+00:00,47348,22782,861,1109,75.33459378277416,0,0,0,0,0,0,0.48116076708625494,0,0,0,0,0,0,0
2023-04-22 19:00:00+00:00,40447,6604,292,146,26.56147563060859,0,0,0,0,0,0,0.16327539743367864,0,0,0,0,0,0,0
2023-04-22 19:05:00+00:00,42280,13450,574,687,30.280626033927263,0,0,0,0,0,0,0.31811731315042574,0,0,0,0,0,0,0
2023-04-22 19:10:00+00:00,49496,8521,291,467,71.4593753111873,0,0,0,0,0,0,0.17215532568288347,0,0,0,0,0,0,0
2023-04-22 19:15:00+00:00,44318,26924,1154,213,15.065849336960795,0,0,0,0,0,0,0.6075183898190352,0,0,0,0,0,0,0
2023-04-22 19:20:00+00:00,33190,37377,672,674,22.788886824797704,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 19:25:00+00:00,43796,25704,560,186,60.53449016409621,0,0,0,0,0,0,0.5869029135080829,0,0,0,0,0,0,0
2023-04-22 19:30:00+00:00,36463,36263,769,773,69.78407383021032,0,0,0,0,0,0,0.9945149877958478,0,0,0,0,0,0,0
2023-04-22 19:35:00+00:00,43175,28476,249,100,54.83711440775338,0,0,0,0,0,0,0.6595483497394325,0,0,0,0,0,0,0
2023-04-22 19:40:00+00:00,25717,22654,1164,775,48.4215844528503,0,0,0,0,0,0,0.8808959054322044,0,0,0,0,0,0,0
2023-04-22 19:45:00+00:00,41527,30852,740,445,56.82259578674663,0,0,0,0,0,0,0.7429383292797457,0,0,0,0,0,0,0
2023-04-22 19:50:00+00:00,41145,44735,442,89,34.0078423206628,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 19:55:00+00:00,24791,27067,1006,290,58.9069811509582,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 20:00:00+00:00,49989,14043,234,564,52.01491869770676,0,0,0,0,0,0,0.28092180279661527,0,0,0,0,0,0,0
2023-04-22 20:05:00+00:00,27088,19289,878,84,58.68505960932707,0,0,0,0,0,0,0.7120865327820437,0,0,0,0,0,0,0
2023-04-22 20:10:00+00:00,42134,33435,220,580,34.417407432881674,0,0,0,0,0,0,0.7935396591826078,0,0,0,0,0,0,0
2023-04-22 20:15:00+00:00,41239,31637,1027,114,8.058546444711071,0,0,0,0,0,0,0.7671621523315308,0,0,0,0,0,0,0
2023-04-22 20:20:00+00:00,33463,10270,669,614,11.707386228289463,0,0,0,0,0,0,0.30690613513432746,0,0,0,0,0,0,0
2023-04-22 20:25:00+00:00,41268,22396,135,990,39.6625676912437,0,0,0,0,0,0,0.5426965203062906,0,0,0,0,0,0,0
2023-04-22 20:30:00+00:00,27513,28423,1053,783,47.23088847209346,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 20:35:00+00:00,32259,14004,1092,549,64.66571374434714,0,0,0,0,0,0,0.4341114107690877,0,0,0,0,0,0,0
2023-04-22 20:40:00+00:00,49080,32545,665,956,26.729462533097244,0,0,0,0,0,0,0.6631010594947025,0,0,0,0,0,0,0
2023-04-22 20:45:00+00:00,21427,28633,975,472,34.70825926487775,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 20:50:00+00:00,27209,12473,952,633,65.14681658823699,0,0,0,0,0,0,0.45841449520379285,0,0,0,0,0,0,0
2023-04-22 20:55:00+00:00,44138,23468,483,588,55.83790517143629,0,0,0,0,0,0,0.5316960442249309,0,0,0,0,0,0,0
2023-04-22 21:00:00+00:00,29208,29555,843,725,48.958921991900674,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 21:05:00+00:00,30171,16606,675,678,14.39557944090325,0,0,0,0,0,0,0.5503960757018329,0,0,0,0,0,0,0
2023-04-22 21:10:00+00:00,36765,24137,837,928,24.499339368769647,0,0,0,0,0,0,0.6565211478308174,0,0,0,0,0,0,0
2023-04-22 21:15:00+00:00,34541,15371,1154,469,43.03166419614651,0,0,0,0,0,0,0.4450073825309053,0,0,0,0,0,0,0
2023-04-22 21:20:00+00:00,22423,6971,274,742,63.83618202416455,0,0,0,0,0,0,0.3108861436917451,0,0,0,0,0,0,0
2023-04-22 21:25:00+00:00,21551,30908,292,936,64.126549619798,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 21:30:00+00:00,22554,46080,148,1043,76.11290870237741,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 21:35:00+00:00,29198,5960,1000,239,56.88342474257216,0,0,0,0,0,0,0.20412357010754162,0,0,0,0,0,0,0
2023-04-22 21:40:00+00:00,29748,47340,871,304,27.8600377671112,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 21:45:00+00:00,31646,38699,1039,801,88.33331983489612,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 21:50:00+00:00,45550,47768,624,1113,73.09096673820893,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 21:55:00+00:00,48471,43933,1075,259,40.86778858990736,0,0,0,0,0,0,0.9063770089331765,0,0,0,0,0,0,0
2023-04-22 22:00:00+00:00,33406,33654,206,787,29.55553146357218,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 22:05:00+00:00,30106,15392,1146,497,81.960897465512,0,0,0,0,0,0,0.5112602139108483,0,0,0,0,0,0,0
2023-04-22 22:10:00+00:00,41415,38151,459,125,49.938901146963126,0,0,0,0,0,0,0.9211879753712423,0,0,0,0,0,0,0
2023-04-22 22:15:00+00:00,28493,18049,361,259,83.60647904022186,0,0,0,0,0,0,0.6334538307654511,0,0,0,0,0,0,0
2023-04-22 22:20:00+00:00,32766,8849,139,456,37.96977441977828,0,0,0,0,0,0,0.27006653238112677,0,0,0,0,0,0,0
2023-04-22 22:25:00+00:00,33529,34774,618,912,39.00238796347309,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 22:30:00+00:00,44557,29382,507,740,51.14005764775695,0,0,0,0,0,0,0.6594250061718697,0,0,0,0,0,0,0
2023-04-22 22:35:00+00:00,45791,18394,293,862,14.433459443488545,0,0,0,0,0,0,0.40169465615513966,0,0,0,0,0,0,0
2023-04-22 22:40:00+00:00,38622,11797,543,739,57.81197573006623,0,0,0,0,0,0,0.305447672311118,0,0,0,0,0,0,0
2023-04-22 22:45:00+00:00,46385,27016,909,793,58.34411813198742,0,0,0,0,0,0,0.5824296647623154,0,0,0,0,0,0,0
2023-04-22 22:50:00+00:00,44301,27611,1178,756,11.732557088374342,0,0,0,0,0,0,0.6232590686440487,0,0,0,0,0,0,0
2023-04-22 22:55:00+00:00,43052,14508,629,504,88.68138172215221,0,0,0,0,0,0,0.33698782867230326,0,0,0,0,0,0,0
2023-04-22 23:00:00+00:00,32348,14764,661,91,48.42241339773906,0,0,0,0,0,0,0.4564115246692222,0,0,0,0,0,0,0
2023-04-22 23:05:00+00:00,45581,34718,568,582,9.100034409544088,0,0,0,0,0,0,0.7616770145455343,0,0,0,0,0,0,0
2023-04-22 23:10:00+00:00,26125,44419,61,615,46.76919539900862,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 23:15:00+00:00,33990,6736,733,566,82.24779718329985,0,0,0,0,0,0,0.1981759340982642,0,0,0,0,0,0,0
2023-04-22 23:20:00+00:00,38917,43820,252,744,76.70993117036636,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 23:25:00+00:00,43399,12939,772,487,16.253537256894784,0,0,0,0,0,0,0.2981405101500035,0,0,0,0,0,0,0
2023-04-22 23:30:00+00:00,47260,26346,1133,1049,43.13255031810634,0,0,0,0,0,0,0.5574693186627169,0,0,0,0,0,0,0
2023-04-22 23:35:00+00:00,25772,34280,554,580,86.3637880524923,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-22 23:40:00+00:00,28811,22470,453,984,23.534406255620038,0,0,0,0,0,0,0.7799104508694595,0,0,0,0,0,0,0
2023-04-22 23:45:00+00:00,43317,28360,685,388,67.94589063166238,0,0,0,0,0,0,0.6547083131334118,0,0,0,0,0,0,0
2023-04-22 23:50:00+00:00,31214,5964,637,338,19.10765169869034,0,0,0,0,0,0,0.19106811046325367,0,0,0,0,0,0,0
2023-04-22 23:55:00+00:00,27606,46592,54,942,41.78193685425088,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 00:00:00+00:00,28515,21550,633,567,21.31159216251489,0,0,0,0,0,0,0.7557425916184465,0,0,0,0,0,0,0
2023-04-23 00:05:00+00:00,35171,36088,759,555,35.013085301450246,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 00:10:00+00:00,36144,20683,1092,393,56.38554282237638,0,0,0,0,0,0,0.5722388224878264,0,0,0,0,0,0,0
2023-04-23 00:15:00+00:00,30735,46727,236,290,18.552641866880972,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 00:20:00+00:00,47334,16032,350,1147,48.19561813948891,0,0,0,0,0,0,0.3386994549372544,0,0,0,0,0,0,0
2023-04-23 00:25:00+00:00,35208,38235,1109,1188,46.11933609184914,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 00:30:00+00:00,27994,35311,98,1088,81.03410654826153,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 00:35:00+00:00,27649,23420,732,829,9.366497224597389,0,0,0,0,0,0,0.8470469094723136,0,0,0,0,0,0,0
2023-04-23 00:40:00+00:00,42062,33286,1106,570,64.78779925946796,0,0,0,0,0,0,0.7913556178973896,0,0,0,0,0,0,0
2023-04-23 00:45:00+00:00,47519,14427,588,1007,45.54526890180557,0,0,0,0,0,0,0.30360487383993773,0,0,0,0,0,0,0
2023-04-23 00:50:00+00:00,41887,28512,127,622,11.087113056113813,0,0,0,0,0,0,0.6806885191109413,0,0,0,0,0,0,0
2023-04-23 00:55:00+00:00,49984,31298,924,794,41.108964197850256,0,0,0,0,0,0,0.6261603713188221,0,0,0,0,0,0,0
2023-04-23 01:00:00+00:00,25837,8985,859,696,49.96516759697111,0,0,0,0,0,0,0.3477570925417038,0,0,0,0,0,0,0
2023-04-23 01:05:00+00:00,37915,30676,285,316,86.94438502366407,0,0,0,0,0,0,0.809072926282474,0,0,0,0,0,0,0
2023-04-23 01:10:00+00:00,49431,18880,211,371,68.88880713462763,0,0,0,0,0,0,0.3819465517590176,0,0,0,0,0,0,0
2023-04-23 01:15:00+00:00,31726,40751,627,916,56.05120726778448,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 01:20:00+00:00,34679,18090,960,1155,74.88300007461353,0,0,0,0,0,0,0.5216413391389602,0,0,0,0,0,0,0
2023-04-23 01:25:00+00:00,23708,15009,149,1033,78.79481457177569,0,0,0,0,0,0,0.6330774422135987,0,0,0,0,0,0,0
2023-04-23 01:30:00+00:00,37976,33531,214,974,15.66012635628342,0,0,0,0,0,0,0.8829523909837792,0,0,0,0,0,0,0
2023-04-23 01:35:00+00:00,42699,7030,916,900,57.9003282271012,0,0,0,0,0,0,0.16464085809972132,0,0,0,0,0,0,0
2023-04-23 01:40:00+00:00,46343,14030,175,1001,30.12080170428936,0,0,0,0,0,0,0.3027425932719073,0,0,0,0,0,0,0
2023-04-23 01:45:00+00:00,35096,44010,700,1103,78.80967883404497,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 01:50:00+00:00,36137,43746,728,452,23.13778632976905,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 01:55:00+00:00,48449,12728,864,518,32.42490579256656,0,0,0,0,0,0,0.2627092406448017,0,0,0,0,0,0,0
2023-04-23 02:00:00+00:00,45658,32078,59,442,70.18492873128032,0,0,0,0,0,0,0.7025712909019229,0,0,0,0,0,0,0
2023-04-23 02:05:00+00:00,35572,36170,1181,277,17.18128997591002,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 02:10:00+00:00,27045,42279,297,1110,6.588908280828413,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 02:15:00+00:00,46348,24171,805,64,54.14500879882553,0,0,0,0,0,0,0.5215111763182877,0,0,0,0,0,0,0
2023-04-23 02:20:00+00:00,42650,30538,111,411,44.69491982872538,0,0,0,0,0,0,0.7160140679953106,0,0,0,0,0,0,0
2023-04-23 02:25:00+00:00,47371,32972,810,682,55.538413205473496,0,0,0,0,0,0,0.6960376601718351,0,0,0,0,0,0,0
2023-04-23 02:30:00+00:00,41764,26393,569,235,57.82837233081785,0,0,0,0,0,0,0.6319557513648117,0,0,0,0,0,0,0
2023-04-23 02:35:00+00:00,21333,23988,764,1040,65.37472587890963,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 02:40:00+00:00,46781,23735,278,972,51.06506229902168,0,0,0,0,0,0,0.5073641008101579,0,0,0,0,0,0,0
2023-04-23 02:45:00+00:00,28992,26149,824,979,78.43942085674762,0,0,0,0,0,0,0.9019384657836644,0,0,0,0,0,0,0
2023-04-23 02:50:00+00:00,20272,39351,344,409,89.60738824250062,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 02:55:00+00:00,39358,43078,766,267,55.56225983826689,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 03:00:00+00:00,39659,29450,960,607,68.18894962183623,0,0,0,0,0,0,0.7425804987518596,0,0,0,0,0,0,0
2023-04-23 03:05:00+00:00,28612,25749,890,103,28.6544318229294,0,0,0,0,0,0,0.899937089333147,0,0,0,0,0,0,0
2023-04-23 03:10:00+00:00,20295,37159,436,793,50.838691478330624,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 03:15:00+00:00,39646,40115,863,1080,35.77764267933827,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 03:20:00+00:00,33952,33573,713,543,11.362757131121736,0,0,0,0,0,0,0.9888371819038643,0,0,0,0,0,0,0
2023-04-23 03:25:00+00:00,40569,43024,476,214,64.7787607068531,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 03:30:00+00:00,30536,37699,192,123,49.18868245643706,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 03:35:00+00:00,47599,44522,565,462,21.51790826139298,0,0,0,0,0,0,0.9353557847853946,0,0,0,0,0,0,0
2023-04-23 03:40:00+00:00,39936,37632,826,549,13.459862096939377,0,0,0,0,0,0,0.9423076923076923,0,0,0,0,0,0,0
2023-04-23 03:45:00+00:00,36808,45146,419,993,44.99257071437388,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 03:50:00+00:00,43158,35704,809,895,39.47533090621863,0,0,0,0,0,0,0.8272857871078363,0,0,0,0,0,0,0
2023-04-23 03:55:00+00:00,31538,19892,1008,1172,26.10857486511972,0,0,0,0,0,0,0.6307311814319234,0,0,0,0,0,0,0
2023-04-23 04:00:00+00:00,40707,29260,884,112,45.812232490342446,0,0,0,0,0,0,0.718795293192817,0,0,0,0,0,0,0
2023-04-23 04:05:00+00:00,23318,45868,228,873,49.5739202831108,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 04:10:00+00:00,47394,12087,339,509,15.988190689910322,0,0,0,0,0,0,0.2550322825674136,0,0,0,0,0,0,0
2023-04-23 04:15:00+00:00,32540,37902,1196,73,77.1155364085983,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 04:20:00+00:00,31855,47720,76,1000,8.779336250761528,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 04:25:00+00:00,32710,7173,519,111,54.780452612597706,0,0,0,0,0,0,0.2192907367777438,0,0,0,0,0,0,0
2023-04-23 04:30:00+00:00,40185,32767,1025,1001,48.20561527538732,0,0,0,0,0,0,0.8154037576210028,0,0,0,0,0,0,0
2023-04-23 04:35:00+00:00,35882,35311,263,1027,58.3670417363689,0,0,0,0,0,0,0.9840867287219218,0,0,0,0,0,0,0
2023-04-23 04:40:00+00:00,49689,34368,954,523,31.00497737282804,0,0,0,0,0,0,0.6916621385014792,0,0,0,0,0,0,0
2023-04-23 04:45:00+00:00,43073,33963,919,141,34.169461085584814,0,0,0,0,0,0,0.7884985954077961,0,0,0,0,0,0,0
2023-04-23 04:50:00+00:00,25470,42853,193,848,70.56269358164775,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 04:55:00+00:00,45534,43034,95,296,36.88787955398608,0,0,0,0,0,0,0.9450959722405236,0,0,0,0,0,0,0
2023-04-23 05:00:00+00:00,39709,35265,578,696,66.36827524737706,0,0,0,0,0,0,0.8880858243723085,0,0,0,0,0,0,0
2023-04-23 05:05:00+00:00,34948,45025,1174,1013,64.30065081201339,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 05:10:00+00:00,45074,24922,415,416,30.17961530298752,0,0,0,0,0,0,0.5529129875316147,0,0,0,0,0,0,0
2023-04-23 05:15:00+00:00,41147,32864,493,715,23.9678114984732,0,0,0,0,0,0,0.7986973533914987,0,0,0,0,0,0,0
2023-04-23 05:20:00+00:00,39357,42469,1176,354,89.76778146780129,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 05:25:00+00:00,37955,35455,365,140,77.0323117426268,0,0,0,0,0,0,0.9341325253589777,0,0,0,0,0,0,0
2023-04-23 05:30:00+00:00,39854,16716,561,1000,88.20591544035693,0,0,0,0,0,0,0.4194309228684699,0,0,0,0,0,0,0
2023-04-23 05:35:00+00:00,22317,37075,59,1064,81.57891116727669,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 05:40:00+00:00,36917,15347,1155,307,23.904845528102605,0,0,0,0,0,0,0.41571633664707314,0,0,0,0,0,0,0
2023-04-23 05:45:00+00:00,35708,20458,742,225,45.89802744075848,0,0,0,0,0,0,0.5729248347709197,0,0,0,0,0,0,0
2023-04-23 05:50:00+00:00,33141,28411,315,923,24.19948606055144,0,0,0,0,0,0,0.8572764853202981,0,0,0,0,0,0,0
2023-04-23 05:55:00+00:00,44393,41961,267,807,52.55938718111809,0,0,0,0,0,0,0.9452165882008424,0,0,0,0,0,0,0
2023-04-23 06:00:00+00:00,25377,38810,1069,143,45.89999499960125,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 06:05:00+00:00,36161,7874,972,253,21.64208336240305,0,0,0,0,0,0,0.21774840297558143,0,0,0,0,0,0,0
2023-04-23 06:10:00+00:00,45795,38346,701,765,76.0356220621197,0,0,0,0,0,0,0.8373403209957418,0,0,0,0,0,0,0
2023-04-23 06:15:00+00:00,46138,42524,148,822,24.4506425273756,0,0,0,0,0,0,0.9216697732888292,0,0,0,0,0,0,0
2023-04-23 06:20:00+00:00,24966,26676,518,1023,89.6376142814203,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 06:25:00+00:00,21602,45448,939,272,44.76083544082588,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 06:30:00+00:00,36664,6481,1160,235,22.084125413479967,0,0,0,0,0,0,0.17676740126554658,0,0,0,0,0,0,0
2023-04-23 06:35:00+00:00,34792,35943,477,1183,65.65632500562363,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 06:40:00+00:00,45380,8779,121,549,52.49785058794288,0,0,0,0,0,0,0.19345526663728516,0,0,0,0,0,0,0
2023-04-23 06:45:00+00:00,49617,32459,1061,220,20.50569362699806,0,0,0,0,0,0,0.6541911038555334,0,0,0,0,0,0,0
2023-04-23 06:50:00+00:00,24337,10665,350,480,24.490071459806902,0,0,0,0,0,0,0.43822163783539464,0,0,0,0,0,0,0
2023-04-23 06:55:00+00:00,22342,44310,409,734,48.1076919945212,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 07:00:00+00:00,45325,35187,379,152,10.065661310991397,0,0,0,0,0,0,0.7763265306122449,0,0,0,0,0,0,0
2023-04-23 07:05:00+00:00,31036,13528,708,410,49.84269814426024,0,0,0,0,0,0,0.4358809124887228,0,0,0,0,0,0,0
2023-04-23 07:10:00+00:00,32091,45931,274,990,74.26523994870658,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
2023-04-23 07:15:00+00:00,22388,15716,401,948,38.555416705908975,0,0,0,0,0,0,0.7019832052885474,0,0,0,0,0,0,0
2023-04-23 07:20:00+00:00,26846,22768,358,610,66.08159089087815,0,0,0,0,0,0,0.8480965506965656,0,0,0,0,0,0,0
2023-04-23 07:25:00+00:00,42974,35377,1104,584,69.43457520175731,0,0,0,0,0,0,0.823218690370922,0,0,0,0,0,0,0
2023-04-23 07:30:00+00:00,43799,43289,734,517,54.67468765627837,0,0,0,0,0,0,0.9883558985364963,0,0,0,0,0,0,0
